"dateTime","weather","lineNumber","passengersNumber","lineType"
"2022-06-15",12,27,2181,"daily"
"2022-06-15",12,24,2369,"daily"
"2022-06-15",12,14,3789,"daily"
"2022-06-15",12,16,1494,"daily"
"2022-06-15",12,17,6731,"daily"
"2022-06-15",12,28,10446,"daily"
"2022-06-15",12,35,812,"daily"
"2022-06-15",12,19,2077,"daily"
"2022-06-15",12,21,1521,"daily"
"2022-06-15",12,36,1174,"daily"
"2022-06-15",12,33,4595,"daily"
"2022-06-15",12,29,2565,"daily"
"2022-06-15",12,31,2655,"daily"
"2022-06-15",12,32,725,"daily"
"2022-06-15",12,46,265,"daily"
"2022-06-15",12,45,1380,"daily"
"2022-06-16",13,14,3830,"daily"
"2022-06-16",13,17,6615,"daily"
"2022-06-16",13,18,1666,"daily"
"2022-06-16",13,21,1554,"daily"
"2022-06-16",13,8,2200,"daily"
"2022-06-16",13,9,2952,"daily"
"2022-06-16",13,13,10369,"daily"
"2022-06-16",13,16,1540,"daily"
"2022-06-16",13,27,2161,"daily"
"2022-06-16",13,28,10194,"daily"
"2022-06-16",13,29,2400,"daily"
"2022-06-16",13,46,208,"daily"
"2022-06-16",13,32,758,"daily"
"2022-06-16",13,33,4548,"daily"
"2022-06-16",13,19,2182,"daily"
"2022-06-16",13,31,2507,"daily"
"2022-06-16",13,6,69,"daily"
"2022-06-16",13,38,290,"daily"
"2022-06-16",13,24,2359,"daily"
"2022-06-16",13,25,2659,"daily"
"2022-06-16",13,26,4900,"daily"
"2022-06-16",13,43,260,"daily"
"2022-06-16",13,42,405,"daily"
"2022-06-16",13,35,804,"daily"
"2022-06-16",13,23,877,"daily"
"2022-06-16",13,5,6925,"daily"
"2022-06-16",13,37,748,"daily"
"2022-06-16",13,40,1421,"daily"
"2022-06-16",13,41,1055,"daily"
"2022-06-16",13,45,1400,"daily"
"2022-06-16",13,36,1160,"daily"
"2022-06-17",17,29,2284,"daily"
"2022-06-17",17,31,2639,"daily"
"2022-06-17",17,32,760,"daily"
"2022-06-17",17,35,784,"daily"
"2022-06-17",17,6,81,"daily"
"2022-06-17",17,8,2127,"daily"
"2022-06-17",17,33,4464,"daily"
"2022-06-17",17,24,2306,"daily"
"2022-06-17",17,14,3937,"daily"
"2022-06-17",17,16,1472,"daily"
"2022-06-17",17,9,3053,"daily"
"2022-06-17",17,13,10891,"daily"
"2022-06-17",17,21,1553,"daily"
"2022-06-17",17,25,2892,"daily"
"2022-06-17",17,26,4954,"daily"
"2022-06-17",17,27,2237,"daily"
"2022-06-17",17,28,10226,"daily"
"2022-06-17",17,43,250,"daily"
"2022-06-17",17,45,1411,"daily"
"2022-06-17",17,101,95,"night"
"2022-06-17",17,102,37,"night"
"2022-06-17",17,46,222,"daily"
"2022-06-17",17,103,75,"night"
"2022-06-17",17,36,1052,"daily"
"2022-06-17",17,37,796,"daily"
"2022-06-17",17,38,305,"daily"
"2022-06-17",17,23,759,"daily"
"2022-06-17",17,40,1299,"daily"
"2022-06-17",17,41,1065,"daily"
"2022-06-17",17,5,7172,"daily"
"2022-06-17",17,18,1708,"daily"
"2022-06-17",17,19,2269,"daily"
"2022-06-17",17,104,92,"night"
"2022-06-17",17,17,6269,"daily"
"2022-06-17",17,42,368,"daily"
"2022-06-17",17,108,38,"night"
"2022-06-17",17,110,194,"night"
"2022-06-17",17,106,162,"night"
"2022-06-17",17,109,28,"night"
"2022-06-18",13,36,666,"daily"
"2022-06-18",13,33,2776,"daily"
"2022-06-18",13,29,1976,"daily"
"2022-06-18",13,32,535,"daily"
"2022-06-18",13,38,217,"daily"
"2022-06-18",13,35,206,"daily"
"2022-06-18",13,17,2868,"daily"
"2022-06-18",13,37,508,"daily"
"2022-06-18",13,14,2495,"daily"
"2022-06-18",13,16,1452,"daily"
"2022-06-18",13,23,518,"daily"
"2022-06-18",13,18,1228,"daily"
"2022-06-18",13,19,1819,"daily"
"2022-06-18",13,21,1181,"daily"
"2022-06-18",13,28,6140,"daily"
"2022-06-18",13,5,5217,"daily"
"2022-06-18",13,31,1624,"daily"
"2022-06-18",13,13,7949,"daily"
"2022-06-18",13,9,2585,"daily"
"2022-06-18",13,103,166,"night"
"2022-06-18",13,106,329,"night"
"2022-06-18",13,108,115,"night"
"2022-06-18",13,109,75,"night"
"2022-06-18",13,110,231,"night"
"2022-06-18",13,41,730,"daily"
"2022-06-18",13,42,379,"daily"
"2022-06-18",13,45,1066,"daily"
"2022-06-18",13,27,1131,"daily"
"2022-06-18",13,101,295,"night"
"2022-06-18",13,102,118,"night"
"2022-06-18",13,46,180,"daily"
"2022-06-18",13,104,332,"night"
"2022-06-18",13,26,3811,"daily"
"2022-06-18",13,24,1322,"daily"
"2022-06-18",13,25,2315,"daily"
"2022-06-18",13,8,1560,"daily"
"2022-06-18",13,6,57,"daily"
"2022-06-19",43,36,373,"daily"
"2022-06-19",43,25,1251,"daily"
"2022-06-19",43,37,234,"daily"
"2022-06-19",43,35,176,"daily"
"2022-06-19",43,29,1410,"daily"
"2022-06-19",43,31,750,"daily"
"2022-06-19",43,38,165,"daily"
"2022-06-19",43,41,346,"daily"
"2022-06-19",43,18,763,"daily"
"2022-06-19",43,19,1156,"daily"
"2022-06-19",43,21,665,"daily"
"2022-06-19",43,23,286,"daily"
"2022-06-19",43,24,403,"daily"
"2022-06-19",43,5,3129,"daily"
"2022-06-19",43,6,55,"daily"
"2022-06-19",43,8,1245,"daily"
"2022-06-19",43,9,1817,"daily"
"2022-06-19",43,28,5320,"daily"
"2022-06-19",43,14,1565,"daily"
"2022-06-19",43,32,197,"daily"
"2022-06-19",43,33,1671,"daily"
"2022-06-19",43,17,2030,"daily"
"2022-06-19",43,46,150,"daily"
"2022-06-19",43,27,310,"daily"
"2022-06-19",43,26,2399,"daily"
"2022-06-19",43,13,6735,"daily"
"2022-06-19",43,16,1277,"daily"
"2022-06-19",43,42,384,"daily"
"2022-06-19",43,45,1021,"daily"
"2022-06-20",26,28,9900,"daily"
"2022-06-20",26,33,4549,"daily"
"2022-06-20",26,27,2133,"daily"
"2022-06-20",26,46,274,"daily"
"2022-06-20",26,29,2202,"daily"
"2022-06-20",26,31,2457,"daily"
"2022-06-20",26,32,696,"daily"
"2022-06-20",26,5,7035,"daily"
"2022-06-20",26,6,65,"daily"
"2022-06-20",26,8,1984,"daily"
"2022-06-20",26,45,1460,"daily"
"2022-06-20",26,13,9413,"daily"
"2022-06-20",26,14,3550,"daily"
"2022-06-20",26,16,1223,"daily"
"2022-06-20",26,26,4697,"daily"
"2022-06-20",26,41,987,"daily"
"2022-06-20",26,42,332,"daily"
"2022-06-20",26,43,254,"daily"
"2022-06-20",26,9,2868,"daily"
"2022-06-20",26,25,2406,"daily"
"2022-06-20",26,24,2320,"daily"
"2022-06-20",26,19,2119,"daily"
"2022-06-20",26,21,1364,"daily"
"2022-06-20",26,17,6105,"daily"
"2022-06-20",26,18,1684,"daily"
"2022-06-20",26,36,1117,"daily"
"2022-06-20",26,37,827,"daily"
"2022-06-20",26,40,1427,"daily"
"2022-06-20",26,23,758,"daily"
"2022-06-20",26,38,319,"daily"
"2022-06-20",26,35,719,"daily"
"2022-06-21",26,13,9477,"daily"
"2022-06-21",26,14,3612,"daily"
"2022-06-21",26,18,1684,"daily"
"2022-06-21",26,19,2165,"daily"
"2022-06-21",26,16,1278,"daily"
"2022-06-21",26,17,6079,"daily"
"2022-06-21",26,9,3036,"daily"
"2022-06-21",26,46,240,"daily"
"2022-06-21",26,28,10490,"daily"
"2022-06-21",26,29,2257,"daily"
"2022-06-21",26,31,2671,"daily"
"2022-06-21",26,32,677,"daily"
"2022-06-21",26,33,4586,"daily"
"2022-06-21",26,6,94,"daily"
"2022-06-21",26,8,1929,"daily"
"2022-06-21",26,45,1215,"daily"
"2022-06-21",26,27,2057,"daily"
"2022-06-21",26,5,6928,"daily"
"2022-06-21",26,35,711,"daily"
"2022-06-21",26,21,1332,"daily"
"2022-06-21",26,23,713,"daily"
"2022-06-21",26,43,230,"daily"
"2022-06-21",26,24,2333,"daily"
"2022-06-21",26,25,2584,"daily"
"2022-06-21",26,26,4517,"daily"
"2022-06-21",26,37,759,"daily"
"2022-06-21",26,38,340,"daily"
"2022-06-21",26,40,1368,"daily"
"2022-06-21",26,36,1126,"daily"
"2022-06-21",26,41,996,"daily"
"2022-06-21",26,42,371,"daily"
"2022-06-22",25,28,10094,"daily"
"2022-06-22",25,29,2032,"daily"
"2022-06-22",25,26,4218,"daily"
"2022-06-22",25,27,2114,"daily"
"2022-06-22",25,6,101,"daily"
"2022-06-22",25,8,1878,"daily"
"2022-06-22",25,31,2539,"daily"
"2022-06-22",25,5,6622,"daily"
"2022-06-22",25,32,645,"daily"
"2022-06-22",25,23,713,"daily"
"2022-06-22",25,9,2735,"daily"
"2022-06-22",25,13,8765,"daily"
"2022-06-22",25,40,1326,"daily"
"2022-06-22",25,41,927,"daily"
"2022-06-22",25,42,329,"daily"
"2022-06-22",25,43,237,"daily"
"2022-06-22",25,45,1230,"daily"
"2022-06-22",25,46,195,"daily"
"2022-06-22",25,14,3036,"daily"
"2022-06-22",25,33,4446,"daily"
"2022-06-22",25,35,706,"daily"
"2022-06-22",25,21,1384,"daily"
"2022-06-22",25,19,2047,"daily"
"2022-06-22",25,24,2136,"daily"
"2022-06-22",25,25,2556,"daily"
"2022-06-22",25,17,5770,"daily"
"2022-06-22",25,18,1545,"daily"
"2022-06-22",25,36,1097,"daily"
"2022-06-22",25,16,1338,"daily"
"2022-06-22",25,38,295,"daily"
"2022-06-22",25,37,716,"daily"
"2022-06-23",24,35,673,"daily"
"2022-06-23",24,36,1166,"daily"
"2022-06-23",24,33,3912,"daily"
"2022-06-23",24,40,1432,"daily"
"2022-06-23",24,41,843,"daily"
"2022-06-23",24,37,706,"daily"
"2022-06-23",24,38,295,"daily"
"2022-06-23",24,17,6207,"daily"
"2022-06-23",24,18,1696,"daily"
"2022-06-23",24,19,2001,"daily"
"2022-06-23",24,21,1335,"daily"
"2022-06-23",24,23,729,"daily"
"2022-06-23",24,24,2142,"daily"
"2022-06-23",24,5,7150,"daily"
"2022-06-23",24,6,65,"daily"
"2022-06-23",24,8,2085,"daily"
"2022-06-23",24,42,328,"daily"
"2022-06-23",24,29,2448,"daily"
"2022-06-23",24,31,2465,"daily"
"2022-06-23",24,32,672,"daily"
"2022-06-23",24,16,1486,"daily"
"2022-06-23",24,46,191,"daily"
"2022-06-23",24,101,35,"night"
"2022-06-23",24,102,15,"night"
"2022-06-23",24,103,16,"night"
"2022-06-23",24,104,44,"night"
"2022-06-23",24,106,57,"night"
"2022-06-23",24,108,14,"night"
"2022-06-23",24,25,2557,"daily"
"2022-06-23",24,9,2903,"daily"
"2022-06-23",24,13,9361,"daily"
"2022-06-23",24,28,10016,"daily"
"2022-06-23",24,43,251,"daily"
"2022-06-23",24,45,1336,"daily"
"2022-06-23",24,26,4684,"daily"
"2022-06-23",24,27,2210,"daily"
"2022-06-23",24,109,13,"night"
"2022-06-23",24,14,3315,"daily"
"2022-06-23",24,110,41,"night"
"2022-06-24",24,38,233,"daily"
"2022-06-24",24,43,180,"daily"
"2022-06-24",24,40,1278,"daily"
"2022-06-24",24,36,1103,"daily"
"2022-06-24",24,37,713,"daily"
"2022-06-24",24,32,664,"daily"
"2022-06-24",24,33,3912,"daily"
"2022-06-24",24,41,920,"daily"
"2022-06-24",24,42,367,"daily"
"2022-06-24",24,17,5608,"daily"
"2022-06-24",24,18,1655,"daily"
"2022-06-24",24,19,2231,"daily"
"2022-06-24",24,16,1599,"daily"
"2022-06-24",24,23,687,"daily"
"2022-06-24",24,24,2074,"daily"
"2022-06-24",24,45,1269,"daily"
"2022-06-24",24,21,1425,"daily"
"2022-06-24",24,46,200,"daily"
"2022-06-24",24,101,60,"night"
"2022-06-24",24,31,2280,"daily"
"2022-06-24",24,35,630,"daily"
"2022-06-24",24,14,3468,"daily"
"2022-06-24",24,104,77,"night"
"2022-06-24",24,106,130,"night"
"2022-06-24",24,108,46,"night"
"2022-06-24",24,109,32,"night"
"2022-06-24",24,110,118,"night"
"2022-06-24",24,6,63,"daily"
"2022-06-24",24,8,2101,"daily"
"2022-06-24",24,25,2888,"daily"
"2022-06-24",24,5,6786,"daily"
"2022-06-24",24,13,9448,"daily"
"2022-06-24",24,27,1929,"daily"
"2022-06-24",24,29,2339,"daily"
"2022-06-24",24,103,49,"night"
"2022-06-24",24,26,4527,"daily"
"2022-06-24",24,28,9761,"daily"
"2022-06-24",24,102,18,"night"
"2022-06-24",24,9,2853,"daily"
"2022-06-25",26,102,51,"night"
"2022-06-25",26,41,588,"daily"
"2022-06-25",26,42,334,"daily"
"2022-06-25",26,45,1154,"daily"
"2022-06-25",26,101,155,"night"
"2022-06-25",26,27,1155,"daily"
"2022-06-25",26,28,6174,"daily"
"2022-06-25",26,104,171,"night"
"2022-06-25",26,46,148,"daily"
"2022-06-25",26,38,254,"daily"
"2022-06-25",26,23,440,"daily"
"2022-06-25",26,24,1399,"daily"
"2022-06-25",26,25,1922,"daily"
"2022-06-25",26,26,3403,"daily"
"2022-06-25",26,5,5043,"daily"
"2022-06-25",26,6,42,"daily"
"2022-06-25",26,8,1463,"daily"
"2022-06-25",26,9,2136,"daily"
"2022-06-25",26,103,126,"night"
"2022-06-25",26,106,200,"night"
"2022-06-25",26,36,598,"daily"
"2022-06-25",26,37,499,"daily"
"2022-06-25",26,21,1210,"daily"
"2022-06-25",26,19,1517,"daily"
"2022-06-25",26,14,1991,"daily"
"2022-06-25",26,16,1189,"daily"
"2022-06-25",26,29,1720,"daily"
"2022-06-25",26,13,6490,"daily"
"2022-06-25",26,110,165,"night"
"2022-06-25",26,32,381,"daily"
"2022-06-25",26,35,157,"daily"
"2022-06-25",26,109,43,"night"
"2022-06-25",26,31,1602,"daily"
"2022-06-25",26,18,1081,"daily"
"2022-06-25",26,33,2683,"daily"
"2022-06-25",26,108,83,"night"
"2022-06-25",26,17,3048,"daily"
"2022-06-26",26,38,158,"daily"
"2022-06-26",26,41,256,"daily"
"2022-06-26",26,42,276,"daily"
"2022-06-26",26,37,225,"daily"
"2022-06-26",26,46,89,"daily"
"2022-06-26",26,25,910,"daily"
"2022-06-26",26,26,2066,"daily"
"2022-06-26",26,45,734,"daily"
"2022-06-26",26,24,709,"daily"
"2022-06-26",26,29,1278,"daily"
"2022-06-26",26,16,1066,"daily"
"2022-06-26",26,27,492,"daily"
"2022-06-26",26,28,4486,"daily"
"2022-06-26",26,5,2713,"daily"
"2022-06-26",26,6,31,"daily"
"2022-06-26",26,8,1000,"daily"
"2022-06-26",26,9,1525,"daily"
"2022-06-26",26,13,5400,"daily"
"2022-06-26",26,14,1485,"daily"
"2022-06-26",26,33,1311,"daily"
"2022-06-26",26,17,1864,"daily"
"2022-06-26",26,18,669,"daily"
"2022-06-26",26,19,1003,"daily"
"2022-06-26",26,35,143,"daily"
"2022-06-26",26,36,406,"daily"
"2022-06-26",26,23,272,"daily"
"2022-06-26",26,21,513,"daily"
"2022-06-26",26,32,173,"daily"
"2022-06-26",26,31,642,"daily"
"2022-06-27",26,5,7223,"daily"
"2022-06-27",26,35,608,"daily"
"2022-06-27",26,38,240,"daily"
"2022-06-27",26,40,1419,"daily"
"2022-06-27",26,36,1180,"daily"
"2022-06-27",26,43,231,"daily"
"2022-06-27",26,6,60,"daily"
"2022-06-27",26,41,933,"daily"
"2022-06-27",26,37,695,"daily"
"2022-06-27",26,8,1833,"daily"
"2022-06-27",26,9,2572,"daily"
"2022-06-27",26,13,8510,"daily"
"2022-06-27",26,42,336,"daily"
"2022-06-27",26,16,1649,"daily"
"2022-06-27",26,17,6392,"daily"
"2022-06-27",26,18,1513,"daily"
"2022-06-27",26,14,3045,"daily"
"2022-06-27",26,21,1273,"daily"
"2022-06-27",26,23,671,"daily"
"2022-06-27",26,45,1388,"daily"
"2022-06-27",26,19,1909,"daily"
"2022-06-27",26,26,4427,"daily"
"2022-06-27",26,27,2078,"daily"
"2022-06-27",26,28,9678,"daily"
"2022-06-27",26,33,4278,"daily"
"2022-06-27",26,31,2636,"daily"
"2022-06-27",26,32,683,"daily"
"2022-06-27",26,24,2181,"daily"
"2022-06-27",26,25,2521,"daily"
"2022-06-27",26,46,236,"daily"
"2022-06-27",26,29,2196,"daily"
"2022-06-28",11,19,2215,"daily"
"2022-06-28",11,25,2386,"daily"
"2022-06-28",11,21,1483,"daily"
"2022-06-28",11,23,650,"daily"
"2022-06-28",11,13,9440,"daily"
"2022-06-28",11,14,3331,"daily"
"2022-06-28",11,16,2032,"daily"
"2022-06-28",11,24,2266,"daily"
"2022-06-28",11,18,1648,"daily"
"2022-06-28",11,33,4000,"daily"
"2022-06-28",11,35,693,"daily"
"2022-06-28",11,36,1116,"daily"
"2022-06-28",11,37,731,"daily"
"2022-06-28",11,38,268,"daily"
"2022-06-28",11,40,1436,"daily"
"2022-06-28",11,26,4841,"daily"
"2022-06-28",11,9,2801,"daily"
"2022-06-28",11,8,1988,"daily"
"2022-06-28",11,6,62,"daily"
"2022-06-28",11,29,2611,"daily"
"2022-06-28",11,17,6240,"daily"
"2022-06-28",11,32,699,"daily"
"2022-06-28",11,5,7321,"daily"
"2022-06-28",11,28,9942,"daily"
"2022-06-28",11,41,909,"daily"
"2022-06-28",11,27,2124,"daily"
"2022-06-28",11,42,361,"daily"
"2022-06-28",11,43,201,"daily"
"2022-06-28",11,46,252,"daily"
"2022-06-28",11,31,2594,"daily"
"2022-06-28",11,45,1230,"daily"
"2022-06-29",26,33,4082,"daily"
"2022-06-29",26,35,737,"daily"
"2022-06-29",26,37,702,"daily"
"2022-06-29",26,38,267,"daily"
"2022-06-29",26,40,1502,"daily"
"2022-06-29",26,36,1127,"daily"
"2022-06-29",26,18,1543,"daily"
"2022-06-29",26,32,705,"daily"
"2022-06-29",26,16,1881,"daily"
"2022-06-29",26,17,6176,"daily"
"2022-06-29",26,24,2339,"daily"
"2022-06-29",26,19,1947,"daily"
"2022-06-29",26,21,1270,"daily"
"2022-06-29",26,23,653,"daily"
"2022-06-29",26,29,2194,"daily"
"2022-06-29",26,31,2453,"daily"
"2022-06-29",26,13,8504,"daily"
"2022-06-29",26,14,3151,"daily"
"2022-06-29",26,9,2793,"daily"
"2022-06-29",26,27,2048,"daily"
"2022-06-29",26,41,874,"daily"
"2022-06-29",26,42,306,"daily"
"2022-06-29",26,28,10308,"daily"
"2022-06-29",26,8,1933,"daily"
"2022-06-29",26,45,1163,"daily"
"2022-06-29",26,46,247,"daily"
"2022-06-29",26,6,64,"daily"
"2022-06-29",26,26,4551,"daily"
"2022-06-29",26,43,194,"daily"
"2022-06-29",26,25,2584,"daily"
"2022-06-29",26,5,7355,"daily"
"2022-06-30",25,46,205,"daily"
"2022-06-30",25,43,254,"daily"
"2022-06-30",25,45,1357,"daily"
"2022-06-30",25,28,9919,"daily"
"2022-06-30",25,32,605,"daily"
"2022-06-30",25,27,2079,"daily"
"2022-06-30",25,33,4496,"daily"
"2022-06-30",25,31,2430,"daily"
"2022-06-30",25,14,3089,"daily"
"2022-06-30",25,16,1367,"daily"
"2022-06-30",25,38,252,"daily"
"2022-06-30",25,29,2395,"daily"
"2022-06-30",25,41,964,"daily"
"2022-06-30",25,42,301,"daily"
"2022-06-30",25,8,1951,"daily"
"2022-06-30",25,9,2942,"daily"
"2022-06-30",25,13,8321,"daily"
"2022-06-30",25,19,2004,"daily"
"2022-06-30",25,37,772,"daily"
"2022-06-30",25,17,6554,"daily"
"2022-06-30",25,18,1520,"daily"
"2022-06-30",25,5,7527,"daily"
"2022-06-30",25,6,56,"daily"
"2022-06-30",25,23,671,"daily"
"2022-06-30",25,40,1406,"daily"
"2022-06-30",25,26,4808,"daily"
"2022-06-30",25,36,1107,"daily"
"2022-06-30",25,21,1513,"daily"
"2022-06-30",25,25,2691,"daily"
"2022-06-30",25,24,2227,"daily"
"2022-06-30",25,35,717,"daily"
"2022-07-01",13,5,7003,"daily"
"2022-07-01",13,6,61,"daily"
"2022-07-01",13,35,612,"daily"
"2022-07-01",13,37,804,"daily"
"2022-07-01",13,40,1138,"daily"
"2022-07-01",13,41,892,"daily"
"2022-07-01",13,104,96,"night"
"2022-07-01",13,106,152,"night"
"2022-07-01",13,36,1089,"daily"
"2022-07-01",13,110,121,"night"
"2022-07-01",13,33,4090,"daily"
"2022-07-01",13,16,2273,"daily"
"2022-07-01",13,17,5839,"daily"
"2022-07-01",13,38,233,"daily"
"2022-07-01",13,19,2213,"daily"
"2022-07-01",13,21,1470,"daily"
"2022-07-01",13,23,634,"daily"
"2022-07-01",13,18,1700,"daily"
"2022-07-01",13,103,60,"night"
"2022-07-01",13,101,58,"night"
"2022-07-01",13,102,28,"night"
"2022-07-01",13,108,64,"night"
"2022-07-01",13,109,41,"night"
"2022-07-01",13,14,3409,"daily"
"2022-07-01",13,31,2515,"daily"
"2022-07-01",13,8,1977,"daily"
"2022-07-01",13,24,2071,"daily"
"2022-07-01",13,25,2893,"daily"
"2022-07-01",13,26,4728,"daily"
"2022-07-01",13,43,191,"daily"
"2022-07-01",13,9,3005,"daily"
"2022-07-01",13,13,9306,"daily"
"2022-07-01",13,32,667,"daily"
"2022-07-01",13,29,2614,"daily"
"2022-07-01",13,27,1977,"daily"
"2022-07-01",13,46,203,"daily"
"2022-07-01",13,42,398,"daily"
"2022-07-01",13,45,1296,"daily"
"2022-07-01",13,28,9664,"daily"
"2022-07-02",11,6,59,"daily"
"2022-07-02",11,8,1737,"daily"
"2022-07-02",11,14,2727,"daily"
"2022-07-02",11,45,1063,"daily"
"2022-07-02",11,9,2499,"daily"
"2022-07-02",11,13,8409,"daily"
"2022-07-02",11,5,5627,"daily"
"2022-07-02",11,104,219,"night"
"2022-07-02",11,101,166,"night"
"2022-07-02",11,102,95,"night"
"2022-07-02",11,46,165,"daily"
"2022-07-02",11,42,517,"daily"
"2022-07-02",11,103,133,"night"
"2022-07-02",11,25,2091,"daily"
"2022-07-02",11,26,4145,"daily"
"2022-07-02",11,27,1266,"daily"
"2022-07-02",11,24,1551,"daily"
"2022-07-02",11,29,2434,"daily"
"2022-07-02",11,16,1892,"daily"
"2022-07-02",11,17,2848,"daily"
"2022-07-02",11,28,7659,"daily"
"2022-07-02",11,18,1198,"daily"
"2022-07-02",11,19,1634,"daily"
"2022-07-02",11,21,1216,"daily"
"2022-07-02",11,23,522,"daily"
"2022-07-02",11,41,614,"daily"
"2022-07-02",11,35,163,"daily"
"2022-07-02",11,31,1583,"daily"
"2022-07-02",11,32,502,"daily"
"2022-07-02",11,33,2793,"daily"
"2022-07-02",11,38,213,"daily"
"2022-07-02",11,110,182,"night"
"2022-07-02",11,36,762,"daily"
"2022-07-02",11,37,611,"daily"
"2022-07-02",11,108,66,"night"
"2022-07-02",11,109,67,"night"
"2022-07-02",11,106,230,"night"
"2022-07-03",25,17,1745,"daily"
"2022-07-03",25,14,1421,"daily"
"2022-07-03",25,16,1179,"daily"
"2022-07-03",25,29,1279,"daily"
"2022-07-03",25,18,703,"daily"
"2022-07-03",25,19,1089,"daily"
"2022-07-03",25,28,4869,"daily"
"2022-07-03",25,35,107,"daily"
"2022-07-03",25,31,581,"daily"
"2022-07-03",25,32,197,"daily"
"2022-07-03",25,33,1304,"daily"
"2022-07-03",25,6,34,"daily"
"2022-07-03",25,8,885,"daily"
"2022-07-03",25,9,1585,"daily"
"2022-07-03",25,13,5119,"daily"
"2022-07-03",25,46,102,"daily"
"2022-07-03",25,24,774,"daily"
"2022-07-03",25,21,511,"daily"
"2022-07-03",25,23,192,"daily"
"2022-07-03",25,5,2950,"daily"
"2022-07-03",25,45,726,"daily"
"2022-07-03",25,25,1172,"daily"
"2022-07-03",25,26,2231,"daily"
"2022-07-03",25,27,751,"daily"
"2022-07-03",25,38,144,"daily"
"2022-07-03",25,41,277,"daily"
"2022-07-03",25,36,390,"daily"
"2022-07-03",25,37,236,"daily"
"2022-07-03",25,42,256,"daily"
"2022-07-04",45,27,2107,"daily"
"2022-07-04",45,29,2165,"daily"
"2022-07-04",45,28,10026,"daily"
"2022-07-04",45,26,4927,"daily"
"2022-07-04",45,6,53,"daily"
"2022-07-04",45,8,1903,"daily"
"2022-07-04",45,9,2777,"daily"
"2022-07-04",45,31,2535,"daily"
"2022-07-04",45,14,3147,"daily"
"2022-07-04",45,21,1387,"daily"
"2022-07-04",45,23,712,"daily"
"2022-07-04",45,13,8611,"daily"
"2022-07-04",45,25,2589,"daily"
"2022-07-04",45,37,712,"daily"
"2022-07-04",45,38,272,"daily"
"2022-07-04",45,40,1320,"daily"
"2022-07-04",45,41,864,"daily"
"2022-07-04",45,42,303,"daily"
"2022-07-04",45,43,245,"daily"
"2022-07-04",45,45,1134,"daily"
"2022-07-04",45,32,663,"daily"
"2022-07-04",45,19,2039,"daily"
"2022-07-04",45,18,1673,"daily"
"2022-07-04",45,33,4034,"daily"
"2022-07-04",45,24,2401,"daily"
"2022-07-04",45,5,6994,"daily"
"2022-07-04",45,17,6625,"daily"
"2022-07-04",45,16,1582,"daily"
"2022-07-04",45,36,1044,"daily"
"2022-07-04",45,35,666,"daily"
"2022-07-04",45,46,235,"daily"
"2022-07-05",43,38,282,"daily"
"2022-07-05",43,40,1259,"daily"
"2022-07-05",43,43,206,"daily"
"2022-07-05",43,45,1481,"daily"
"2022-07-05",43,32,705,"daily"
"2022-07-05",43,33,4169,"daily"
"2022-07-05",43,41,988,"daily"
"2022-07-05",43,37,736,"daily"
"2022-07-05",43,17,6314,"daily"
"2022-07-05",43,18,1799,"daily"
"2022-07-05",43,19,2265,"daily"
"2022-07-05",43,42,360,"daily"
"2022-07-05",43,23,695,"daily"
"2022-07-05",43,24,2250,"daily"
"2022-07-05",43,25,2848,"daily"
"2022-07-05",43,21,1527,"daily"
"2022-07-05",43,46,193,"daily"
"2022-07-05",43,6,66,"daily"
"2022-07-05",43,31,2543,"daily"
"2022-07-05",43,35,743,"daily"
"2022-07-05",43,36,1118,"daily"
"2022-07-05",43,16,1870,"daily"
"2022-07-05",43,14,3326,"daily"
"2022-07-05",43,8,2052,"daily"
"2022-07-05",43,29,2359,"daily"
"2022-07-05",43,5,6662,"daily"
"2022-07-05",43,27,1986,"daily"
"2022-07-05",43,28,10061,"daily"
"2022-07-05",43,9,2985,"daily"
"2022-07-05",43,13,9634,"daily"
"2022-07-05",43,26,5115,"daily"
"2022-07-06",23,33,3977,"daily"
"2022-07-06",23,38,196,"daily"
"2022-07-06",23,35,770,"daily"
"2022-07-06",23,36,1054,"daily"
"2022-07-06",23,32,668,"daily"
"2022-07-06",23,40,1424,"daily"
"2022-07-06",23,16,1719,"daily"
"2022-07-06",23,37,708,"daily"
"2022-07-06",23,18,1793,"daily"
"2022-07-06",23,14,3089,"daily"
"2022-07-06",23,21,1284,"daily"
"2022-07-06",23,17,6568,"daily"
"2022-07-06",23,5,7201,"daily"
"2022-07-06",23,19,2079,"daily"
"2022-07-06",23,46,180,"daily"
"2022-07-06",23,8,2046,"daily"
"2022-07-06",23,9,2794,"daily"
"2022-07-06",23,13,9041,"daily"
"2022-07-06",23,31,2488,"daily"
"2022-07-06",23,6,93,"daily"
"2022-07-06",23,23,699,"daily"
"2022-07-06",23,24,2424,"daily"
"2022-07-06",23,25,2849,"daily"
"2022-07-06",23,29,2182,"daily"
"2022-07-06",23,45,1160,"daily"
"2022-07-06",23,27,2228,"daily"
"2022-07-06",23,28,10196,"daily"
"2022-07-06",23,42,299,"daily"
"2022-07-06",23,26,4746,"daily"
"2022-07-06",23,43,229,"daily"
"2022-07-06",23,41,925,"daily"
"2022-07-07",44,13,9220,"daily"
"2022-07-07",44,14,3350,"daily"
"2022-07-07",44,16,1939,"daily"
"2022-07-07",44,17,6367,"daily"
